Protocol,Timestamp,Source_IP,Source_Port,Destination_IP,Destination_Port,Packet_Length,Score_1,Score_2,malicious
UDP,2025-01-16 18:22:12.392880,192.168.1.46,36832,66.22.241.138,50008,1223,1.0,0.0,0
UDP,2025-01-16 18:22:12.393437,192.168.1.46,36832,66.22.241.138,50008,1223,1.0,0.0,0
UDP,2025-01-16 18:22:12.397299,66.22.241.138,50008,192.168.1.46,36832,134,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.398430,192.168.1.46,36832,66.22.241.138,50008,1223,1.0,0.0,0
UDP,2025-01-16 18:22:12.399613,192.168.1.46,36832,66.22.241.138,50008,1223,1.0,0.0,0
UDP,2025-01-16 18:22:12.400748,192.168.1.46,36832,66.22.241.138,50008,1223,1.0,0.0,0
UDP,2025-01-16 18:22:12.403991,192.168.1.46,36832,66.22.241.138,50008,1223,1.0,0.0,0
UDP,2025-01-16 18:22:12.404743,192.168.1.46,36832,66.22.241.138,50008,1223,1.0,0.0,0
UDP,2025-01-16 18:22:12.406472,192.168.1.46,36832,66.22.241.138,50008,1223,1.0,0.0,0
UDP,2025-01-16 18:22:12.407413,192.168.1.46,36832,66.22.241.138,50008,1223,1.0,0.0,0
UDP,2025-01-16 18:22:12.409962,192.168.1.46,36832,66.22.241.138,50008,1223,1.0,0.0,0
UDP,2025-01-16 18:22:12.415850,192.168.1.46,36832,66.22.241.138,50008,1223,1.0,0.0,0
UDP,2025-01-16 18:22:12.416396,192.168.1.46,36832,66.22.241.138,50008,1223,1.0,0.0,0
UDP,2025-01-16 18:22:12.416912,192.168.1.46,36832,66.22.241.138,50008,1223,1.0,0.0,0
UDP,2025-01-16 18:22:12.421446,192.168.1.46,49370,66.22.241.142,50003,236,0.032559456398640996,0.967440543601359,1
UDP,2025-01-16 18:22:12.422305,192.168.1.46,36832,66.22.241.138,50008,1223,1.0,0.0,0
UDP,2025-01-16 18:22:12.422919,192.168.1.46,36832,66.22.241.138,50008,1223,1.0,0.0,0
UDP,2025-01-16 18:22:12.428119,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:12.429101,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:12.430071,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:12.431994,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:12.432776,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:12.434142,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:12.436752,66.22.241.138,50008,192.168.1.46,36832,94,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.437320,66.22.241.138,50008,192.168.1.46,36832,94,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.438625,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:12.439243,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:12.445138,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:12.445977,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:12.446685,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:12.452148,192.168.1.46,36832,66.22.241.138,50008,118,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.453251,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:12.454104,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:12.455077,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:12.456446,192.168.1.46,49370,66.22.241.142,50003,240,0.032559456398640996,0.967440543601359,1
UDP,2025-01-16 18:22:12.457072,192.168.1.46,49370,66.22.241.142,50003,229,0.032559456398640996,0.967440543601359,1
UDP,2025-01-16 18:22:12.457603,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:12.458103,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:12.458806,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:12.463710,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:12.464261,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:12.469077,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:12.469635,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:12.470245,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:12.475678,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:12.476541,192.168.1.46,36832,66.22.241.138,50008,1020,1.0,0.0,0
UDP,2025-01-16 18:22:12.477273,192.168.1.46,36832,66.22.241.138,50008,1020,1.0,0.0,0
UDP,2025-01-16 18:22:12.477786,192.168.1.46,49370,66.22.241.142,50003,236,0.032559456398640996,0.967440543601359,1
UDP,2025-01-16 18:22:12.482497,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.483482,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.484371,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.487964,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.488538,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.489028,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.489968,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.493464,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.494367,192.168.1.46,49370,66.22.241.142,50003,228,0.032559456398640996,0.967440543601359,1
UDP,2025-01-16 18:22:12.494886,192.168.1.46,49370,66.22.241.142,50003,235,0.032559456398640996,0.967440543601359,1
UDP,2025-01-16 18:22:12.500215,66.22.241.138,50008,192.168.1.46,36832,130,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.500809,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.501350,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.501945,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.502507,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.505873,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.506387,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.512093,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.512623,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.513127,192.168.1.46,36832,66.22.241.138,50008,1199,1.0,0.0,0
UDP,2025-01-16 18:22:12.515447,192.168.1.46,36832,66.22.241.138,50008,102,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.517634,192.168.1.46,36832,66.22.241.138,50008,1200,1.0,0.0,0
UDP,2025-01-16 18:22:12.518501,192.168.1.46,36832,66.22.241.138,50008,1200,1.0,0.0,0
UDP,2025-01-16 18:22:12.524918,192.168.1.46,36832,66.22.241.138,50008,1175,1.0,0.0,0
UDP,2025-01-16 18:22:12.525838,192.168.1.46,36832,66.22.241.138,50008,1175,1.0,0.0,0
UDP,2025-01-16 18:22:12.526741,192.168.1.46,36832,66.22.241.138,50008,1175,1.0,0.0,0
UDP,2025-01-16 18:22:12.527608,192.168.1.46,36832,66.22.241.138,50008,1175,1.0,0.0,0
UDP,2025-01-16 18:22:12.530896,192.168.1.46,36832,66.22.241.138,50008,1175,1.0,0.0,0
UDP,2025-01-16 18:22:12.531431,192.168.1.46,36832,66.22.241.138,50008,1175,1.0,0.0,0
UDP,2025-01-16 18:22:12.532182,192.168.1.46,36832,66.22.241.138,50008,1176,1.0,0.0,0
UDP,2025-01-16 18:22:12.541302,192.168.1.46,49370,66.22.241.142,50003,225,0.032559456398640996,0.967440543601359,1
UDP,2025-01-16 18:22:12.542273,192.168.1.46,36832,66.22.241.138,50008,1176,1.0,0.0,0
UDP,2025-01-16 18:22:12.543127,192.168.1.46,36832,66.22.241.138,50008,1176,1.0,0.0,0
UDP,2025-01-16 18:22:12.544015,192.168.1.46,36832,66.22.241.138,50008,1176,1.0,0.0,0
UDP,2025-01-16 18:22:12.544908,192.168.1.46,36832,66.22.241.138,50008,1176,1.0,0.0,0
UDP,2025-01-16 18:22:12.546230,192.168.1.46,36832,66.22.241.138,50008,1176,1.0,0.0,0
UDP,2025-01-16 18:22:12.546814,192.168.1.46,36832,66.22.241.138,50008,1176,1.0,0.0,0
UDP,2025-01-16 18:22:12.547627,192.168.1.46,36832,66.22.241.138,50008,1242,1.0,0.0,0
UDP,2025-01-16 18:22:12.553392,192.168.1.46,36832,66.22.241.138,50008,1243,1.0,0.0,0
UDP,2025-01-16 18:22:12.553948,192.168.1.46,36832,66.22.241.138,50008,1241,1.0,0.0,0
UDP,2025-01-16 18:22:12.554477,192.168.1.46,36832,66.22.241.138,50008,1241,1.0,0.0,0
UDP,2025-01-16 18:22:12.556704,192.168.1.46,36832,66.22.241.138,50008,1241,1.0,0.0,0
UDP,2025-01-16 18:22:12.558663,192.168.1.46,49370,66.22.241.142,50003,89,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.559269,192.168.1.46,36832,66.22.241.138,50008,1241,1.0,0.0,0
UDP,2025-01-16 18:22:12.559778,192.168.1.46,49370,66.22.241.142,50003,89,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.564222,192.168.1.46,36832,66.22.241.138,50008,1241,1.0,0.0,0
UDP,2025-01-16 18:22:12.564835,192.168.1.46,36832,66.22.241.138,50008,1241,1.0,0.0,0
UDP,2025-01-16 18:22:12.565335,192.168.1.46,36832,66.22.241.138,50008,1241,1.0,0.0,0
UDP,2025-01-16 18:22:12.567109,66.22.241.142,50003,192.168.1.46,49370,94,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.570451,192.168.1.46,36832,66.22.241.138,50008,1241,1.0,0.0,0
UDP,2025-01-16 18:22:12.571026,192.168.1.46,36832,66.22.241.138,50008,1241,1.0,0.0,0
UDP,2025-01-16 18:22:12.571570,192.168.1.46,36832,66.22.241.138,50008,1241,1.0,0.0,0
UDP,2025-01-16 18:22:12.578084,192.168.1.46,36832,66.22.241.138,50008,1241,1.0,0.0,0
UDP,2025-01-16 18:22:12.580486,192.168.1.46,36832,66.22.241.138,50008,1241,1.0,0.0,0
UDP,2025-01-16 18:22:12.587807,192.168.1.46,36832,66.22.241.138,50008,1242,1.0,0.0,0
UDP,2025-01-16 18:22:12.589069,192.168.1.46,36832,66.22.241.138,50008,1242,1.0,0.0,0
UDP,2025-01-16 18:22:12.590146,192.168.1.46,36832,66.22.241.138,50008,1242,1.0,0.0,0
UDP,2025-01-16 18:22:12.594307,192.168.1.46,36832,66.22.241.138,50008,1242,1.0,0.0,0
UDP,2025-01-16 18:22:12.595403,192.168.1.46,36832,66.22.241.138,50008,1242,1.0,0.0,0
UDP,2025-01-16 18:22:12.597292,192.168.1.46,36832,66.22.241.138,50008,1242,1.0,0.0,0
UDP,2025-01-16 18:22:12.598728,192.168.1.46,36832,66.22.241.138,50008,988,1.0,0.0,0
UDP,2025-01-16 18:22:12.599888,192.168.1.46,36832,66.22.241.138,50008,988,1.0,0.0,0
UDP,2025-01-16 18:22:12.601146,192.168.1.46,36832,66.22.241.138,50008,988,1.0,0.0,0
UDP,2025-01-16 18:22:12.601969,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.602664,66.22.241.138,50008,192.168.1.46,36832,134,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.603736,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.604582,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.605173,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.605911,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.606685,192.168.1.46,49370,66.22.241.142,50003,89,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.614824,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.616936,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.618164,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.618884,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.619481,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.620074,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.623414,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.623984,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.624510,192.168.1.46,49370,66.22.241.142,50003,89,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.625020,192.168.1.46,49370,66.22.241.142,50003,89,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.630255,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.630938,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.631517,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.636053,192.168.1.46,36832,66.22.241.138,50008,1229,1.0,0.0,0
UDP,2025-01-16 18:22:12.636638,192.168.1.46,36832,66.22.241.138,50008,1230,1.0,0.0,0
UDP,2025-01-16 18:22:12.637164,192.168.1.46,36832,66.22.241.138,50008,1202,1.0,0.0,0
UDP,2025-01-16 18:22:12.642976,192.168.1.46,36832,66.22.241.138,50008,1202,1.0,0.0,0
UDP,2025-01-16 18:22:12.645450,192.168.1.46,36832,66.22.241.138,50008,1202,1.0,0.0,0
UDP,2025-01-16 18:22:12.649162,192.168.1.46,36832,66.22.241.138,50008,102,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.652146,192.168.1.46,36832,66.22.241.138,50008,1202,1.0,0.0,0
UDP,2025-01-16 18:22:12.655508,192.168.1.46,36832,66.22.241.138,50008,1202,1.0,0.0,0
UDP,2025-01-16 18:22:12.657881,192.168.1.46,36832,66.22.241.138,50008,1203,1.0,0.0,0
UDP,2025-01-16 18:22:12.660165,192.168.1.46,36832,66.22.241.138,50008,1203,1.0,0.0,0
UDP,2025-01-16 18:22:12.664945,192.168.1.46,36832,66.22.241.138,50008,1203,1.0,0.0,0
UDP,2025-01-16 18:22:12.668418,192.168.1.46,36832,66.22.241.138,50008,1203,1.0,0.0,0
UDP,2025-01-16 18:22:12.670581,192.168.1.46,36832,66.22.241.138,50008,1203,1.0,0.0,0
UDP,2025-01-16 18:22:12.672897,192.168.1.46,36832,66.22.241.138,50008,1203,1.0,0.0,0
UDP,2025-01-16 18:22:12.675075,192.168.1.46,36832,66.22.241.138,50008,1203,1.0,0.0,0
UDP,2025-01-16 18:22:12.677060,192.168.1.46,36832,66.22.241.138,50008,1203,1.0,0.0,0
UDP,2025-01-16 18:22:12.679038,192.168.1.46,36832,66.22.241.138,50008,721,1.0,0.0,0
UDP,2025-01-16 18:22:12.680875,192.168.1.46,36832,66.22.241.138,50008,721,1.0,0.0,0
UDP,2025-01-16 18:22:12.682579,192.168.1.46,49370,66.22.241.142,50003,89,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.684855,192.168.1.46,36832,66.22.241.138,50008,1212,1.0,0.0,0
UDP,2025-01-16 18:22:12.687126,192.168.1.46,36832,66.22.241.138,50008,1212,1.0,0.0,0
UDP,2025-01-16 18:22:12.689202,192.168.1.46,36832,66.22.241.138,50008,1212,1.0,0.0,0
UDP,2025-01-16 18:22:12.691129,192.168.1.46,36832,66.22.241.138,50008,1213,1.0,0.0,0
UDP,2025-01-16 18:22:12.693097,192.168.1.46,36832,66.22.241.138,50008,1213,1.0,0.0,0
UDP,2025-01-16 18:22:12.696163,192.168.1.46,36832,66.22.241.138,50008,1213,1.0,0.0,0
UDP,2025-01-16 18:22:12.699346,192.168.1.46,36832,66.22.241.138,50008,1213,1.0,0.0,0
UDP,2025-01-16 18:22:12.702477,192.168.1.46,36832,66.22.241.138,50008,1213,1.0,0.0,0
UDP,2025-01-16 18:22:12.709110,192.168.1.46,36832,66.22.241.138,50008,1216,1.0,0.0,0
UDP,2025-01-16 18:22:12.712556,192.168.1.46,36832,66.22.241.138,50008,1216,1.0,0.0,0
UDP,2025-01-16 18:22:12.715875,192.168.1.46,49370,66.22.241.142,50003,89,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.719918,192.168.1.46,36832,66.22.241.138,50008,1216,1.0,0.0,0
UDP,2025-01-16 18:22:12.722941,192.168.1.46,49370,66.22.241.142,50003,89,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.725988,192.168.1.46,36832,66.22.241.138,50008,1216,1.0,0.0,0
UDP,2025-01-16 18:22:12.729112,192.168.1.46,36832,66.22.241.138,50008,1216,1.0,0.0,0
UDP,2025-01-16 18:22:12.732048,192.168.1.46,36832,66.22.241.138,50008,1216,1.0,0.0,0
UDP,2025-01-16 18:22:12.734968,192.168.1.46,36832,66.22.241.138,50008,1216,1.0,0.0,0
UDP,2025-01-16 18:22:12.739548,66.22.241.138,50008,192.168.1.46,36832,134,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.741821,192.168.1.46,36832,66.22.241.138,50008,1216,1.0,0.0,0
UDP,2025-01-16 18:22:12.744320,192.168.1.46,36832,66.22.241.138,50008,1217,1.0,0.0,0
UDP,2025-01-16 18:22:12.746542,192.168.1.46,36832,66.22.241.138,50008,1217,1.0,0.0,0
UDP,2025-01-16 18:22:12.748669,192.168.1.46,36832,66.22.241.138,50008,1217,1.0,0.0,0
UDP,2025-01-16 18:22:12.750732,192.168.1.46,49370,66.22.241.142,50003,89,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.752572,192.168.1.46,36832,66.22.241.138,50008,1217,1.0,0.0,0
UDP,2025-01-16 18:22:12.754426,192.168.1.46,36832,66.22.241.138,50008,1217,1.0,0.0,0
UDP,2025-01-16 18:22:12.756719,66.22.241.142,50003,192.168.1.46,49370,77,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.762676,192.168.1.46,36832,66.22.241.138,50008,1217,1.0,0.0,0
UDP,2025-01-16 18:22:12.766110,192.168.1.46,36832,66.22.241.138,50008,1217,1.0,0.0,0
UDP,2025-01-16 18:22:12.769052,192.168.1.46,36832,66.22.241.138,50008,1217,1.0,0.0,0
UDP,2025-01-16 18:22:12.771258,192.168.1.46,36832,66.22.241.138,50008,1217,1.0,0.0,0
UDP,2025-01-16 18:22:12.775071,192.168.1.46,36832,66.22.241.138,50008,1217,1.0,0.0,0
UDP,2025-01-16 18:22:12.776893,192.168.1.46,36832,66.22.241.138,50008,1217,1.0,0.0,0
UDP,2025-01-16 18:22:12.777871,192.168.1.46,36832,66.22.241.138,50008,1181,1.0,0.0,0
UDP,2025-01-16 18:22:12.778712,192.168.1.46,36832,66.22.241.138,50008,1181,1.0,0.0,0
UDP,2025-01-16 18:22:12.779678,192.168.1.46,36832,66.22.241.138,50008,1181,1.0,0.0,0
UDP,2025-01-16 18:22:12.780933,192.168.1.46,36832,66.22.241.138,50008,1181,1.0,0.0,0
UDP,2025-01-16 18:22:12.782116,192.168.1.46,36832,66.22.241.138,50008,1181,1.0,0.0,0
UDP,2025-01-16 18:22:12.783207,192.168.1.46,36832,66.22.241.138,50008,1181,1.0,0.0,0
UDP,2025-01-16 18:22:12.784774,66.22.241.142,50003,192.168.1.46,49370,77,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.786207,192.168.1.46,36832,66.22.241.138,50008,1182,1.0,0.0,0
UDP,2025-01-16 18:22:12.787411,192.168.1.46,36832,66.22.241.138,50008,1182,1.0,0.0,0
UDP,2025-01-16 18:22:12.788542,192.168.1.46,36832,66.22.241.138,50008,1182,1.0,0.0,0
UDP,2025-01-16 18:22:12.789650,192.168.1.46,36832,66.22.241.138,50008,1182,1.0,0.0,0
UDP,2025-01-16 18:22:12.790675,192.168.1.46,36832,66.22.241.138,50008,1182,1.0,0.0,0
UDP,2025-01-16 18:22:12.791818,192.168.1.46,36832,66.22.241.138,50008,1182,1.0,0.0,0
UDP,2025-01-16 18:22:12.792903,192.168.1.46,49370,66.22.241.142,50003,89,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.793974,192.168.1.46,36832,66.22.241.138,50008,1182,1.0,0.0,0
UDP,2025-01-16 18:22:12.794987,192.168.1.46,36832,66.22.241.138,50008,1182,1.0,0.0,0
UDP,2025-01-16 18:22:12.795897,192.168.1.46,36832,66.22.241.138,50008,1182,1.0,0.0,0
UDP,2025-01-16 18:22:12.797012,192.168.1.46,36832,66.22.241.138,50008,102,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.797664,192.168.1.46,36832,66.22.241.138,50008,1089,1.0,0.0,0
UDP,2025-01-16 18:22:12.798237,192.168.1.46,36832,66.22.241.138,50008,1089,1.0,0.0,0
UDP,2025-01-16 18:22:12.798891,192.168.1.46,36832,66.22.241.138,50008,1089,1.0,0.0,0
UDP,2025-01-16 18:22:12.799580,192.168.1.46,36832,66.22.241.138,50008,1090,1.0,0.0,0
UDP,2025-01-16 18:22:12.800174,192.168.1.46,36832,66.22.241.138,50008,1236,1.0,0.0,0
UDP,2025-01-16 18:22:12.800767,192.168.1.46,36832,66.22.241.138,50008,1236,1.0,0.0,0
UDP,2025-01-16 18:22:12.801393,192.168.1.46,36832,66.22.241.138,50008,1237,1.0,0.0,0
UDP,2025-01-16 18:22:12.802065,192.168.1.46,36832,66.22.241.138,50008,1237,1.0,0.0,0
UDP,2025-01-16 18:22:12.802695,192.168.1.46,36832,66.22.241.138,50008,1237,1.0,0.0,0
UDP,2025-01-16 18:22:12.803301,192.168.1.46,36832,66.22.241.138,50008,1237,1.0,0.0,0
UDP,2025-01-16 18:22:12.803899,192.168.1.46,36832,66.22.241.138,50008,1237,1.0,0.0,0
UDP,2025-01-16 18:22:12.804532,192.168.1.46,36832,66.22.241.138,50008,1237,1.0,0.0,0
UDP,2025-01-16 18:22:12.805409,192.168.1.46,36832,66.22.241.138,50008,1237,1.0,0.0,0
UDP,2025-01-16 18:22:12.806345,192.168.1.46,36832,66.22.241.138,50008,1237,1.0,0.0,0
UDP,2025-01-16 18:22:12.807605,192.168.1.46,36832,66.22.241.138,50008,1237,1.0,0.0,0
UDP,2025-01-16 18:22:12.808545,192.168.1.46,36832,66.22.241.138,50008,1237,1.0,0.0,0
UDP,2025-01-16 18:22:12.809414,192.168.1.46,36832,66.22.241.138,50008,1237,1.0,0.0,0
UDP,2025-01-16 18:22:12.810100,192.168.1.46,36832,66.22.241.138,50008,1237,1.0,0.0,0
UDP,2025-01-16 18:22:12.811226,192.168.1.46,36832,66.22.241.138,50008,1237,1.0,0.0,0
UDP,2025-01-16 18:22:12.812010,192.168.1.46,36832,66.22.241.138,50008,1237,1.0,0.0,0
UDP,2025-01-16 18:22:12.812611,192.168.1.46,36832,66.22.241.138,50008,1197,1.0,0.0,0
UDP,2025-01-16 18:22:12.814196,192.168.1.46,36832,66.22.241.138,50008,1197,1.0,0.0,0
UDP,2025-01-16 18:22:12.815011,192.168.1.46,36832,66.22.241.138,50008,1198,1.0,0.0,0
UDP,2025-01-16 18:22:12.815454,66.22.241.138,50008,192.168.1.46,36832,130,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.815853,192.168.1.46,36832,66.22.241.138,50008,1198,1.0,0.0,0
UDP,2025-01-16 18:22:12.816313,192.168.1.46,36832,66.22.241.138,50008,1227,1.0,0.0,0
UDP,2025-01-16 18:22:12.816850,66.22.241.138,50008,192.168.1.46,36832,134,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.817249,192.168.1.46,36832,66.22.241.138,50008,1227,1.0,0.0,0
UDP,2025-01-16 18:22:12.817647,192.168.1.46,36832,66.22.241.138,50008,1227,1.0,0.0,0
UDP,2025-01-16 18:22:12.818041,192.168.1.46,36832,66.22.241.138,50008,1227,1.0,0.0,0
UDP,2025-01-16 18:22:12.821893,192.168.1.46,49370,66.22.241.142,50003,102,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.822307,192.168.1.46,36832,66.22.241.138,50008,1227,1.0,0.0,0
UDP,2025-01-16 18:22:12.822715,192.168.1.46,36832,66.22.241.138,50008,1228,1.0,0.0,0
UDP,2025-01-16 18:22:12.828217,192.168.1.46,36832,66.22.241.138,50008,1228,1.0,0.0,0
UDP,2025-01-16 18:22:12.828633,192.168.1.46,36832,66.22.241.138,50008,1228,1.0,0.0,0
UDP,2025-01-16 18:22:12.829041,192.168.1.46,36832,66.22.241.138,50008,1228,1.0,0.0,0
UDP,2025-01-16 18:22:12.830430,192.168.1.46,36832,66.22.241.138,50008,1228,1.0,0.0,0
UDP,2025-01-16 18:22:12.835257,192.168.1.46,36832,66.22.241.138,50008,1228,1.0,0.0,0
UDP,2025-01-16 18:22:12.835804,192.168.1.46,36832,66.22.241.138,50008,1228,1.0,0.0,0
UDP,2025-01-16 18:22:12.840583,192.168.1.46,36832,66.22.241.138,50008,1228,1.0,0.0,0
UDP,2025-01-16 18:22:12.841262,192.168.1.46,36832,66.22.241.138,50008,1228,1.0,0.0,0
UDP,2025-01-16 18:22:12.845576,192.168.1.46,36832,66.22.241.138,50008,102,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:12.846375,192.168.1.46,36832,66.22.241.138,50008,1228,1.0,0.0,0
UDP,2025-01-16 18:22:12.847106,192.168.1.46,36832,66.22.241.138,50008,1228,1.0,0.0,0
UDP,2025-01-16 18:22:12.851630,192.168.1.46,36832,66.22.241.138,50008,830,1.0,0.0,0
UDP,2025-01-16 18:22:12.852318,192.168.1.46,36832,66.22.241.138,50008,830,1.0,0.0,0
UDP,2025-01-16 18:22:12.852961,192.168.1.46,36832,66.22.241.138,50008,1171,1.0,0.0,0
UDP,2025-01-16 18:22:12.853477,192.168.1.46,36832,66.22.241.138,50008,1171,1.0,0.0,0
